27391	66003	11221	90048	27242	93431	10885	96437	9644	61296
63892	84725	55648	41912	45343	92219	36602	50515	66860	96543
40064	59117	29689	70525	6485	30252	20136	77838	20867	39025
21552	38856	91745	15837	47157	26830	21815	21332	5483	81161
18400	59711	37926	46463	53225	94295	62240	34400	27837	45585
58620	89618	15628	27733	82215	2932	56147	75095	47840	25155
70457	58192	21995	92872	10154	8249	59105	41510	47907	21249
14285	79880	11910	10322	81365	83153	58350	36158	50348	88770
9146	18571	16522	73494	55160	13794	64893	21866	90492	32988
91053	1664	10391	36667	53276	29978	76950	80987	84739	14054
59307	93573	67581	14467	73432	21788	74863	39814	74022	32003
48282	46876	95191	5753	97827	19140	91254	66574	86540	48328
15277	56685	25797	46072	58776	81793	91836	33167	4610	2311
92130	18862	36295	91070	42555	56707	92089	72550	7667	27449
50150	79186	8204	55590	49084	5122	40031	79603	85901	50345
88186	65268	60287	38186	48600	70240	3575	45019	92656	83508
83594	11289	47398	87427	31410	65986	19936	92854	55141	77246
34062	95315	74307	24213	67918	70784	43495	40995	77492	45967
6479	25000	13420	71135	49731	25783	12983	49703	26379	19218
55600	89667	88020	14636	66928	87734	58365	5276	558	88567
53339	45580	98861	63770	8941	68132	65558	61096	25327	18811
51068	59285	67328	67249	72498	42116	6053	52293	46613	22871
27274	23737	20035	10188	97890	82922	8020	6511	21399	33547
36110	97514	42296	46749	6254	80977	42800	25871	92706	82651
40583	78678	93294	4431	30318	93841	49001	98072	32699	40035
69867	98082	45031	27222	48181	31658	53035	92655	93908	44657
43698	95536	82801	56381	38633	912	57068	89964	20616	26313
98868	93706	65003	48871	26415	58052	33565	23315	84969	75590
59093	63168	1421	48857	22568	19683	88319	52886	19831	76133
49824	95493	133	48066	15456	91939	54258	8126	76377	92327
61588	73668	20624	75680	5483	5398	96243	56233	47683	39068
5204	82594	71396	3558	2966	81311	39068	99428	847	98629
21529	62919	39106	61025	80431	69720	36564	62589	84970	82172
5241	31935	55978	19853	18366	59876	80354	81187	43165	43788
86693	23113	47499	95033	48642	12492	10873	466	17168	31166
54376	92821	89755	69990	51755	76837	63251	42345	49807	55461
55701	34617	74666	97863	36633	50281	26695	93236	43125	34428
44990	35596	81659	22475	4605	83886	52466	27146	14911	26479
32	13970	63843	10782	25806	45528	91461	81758	82118	8890
6087	19942	68798	61414	66714	60159	61569	67834	6050	69881
50948	61208	5455	96438	33160	74761	58981	87155	70392	96508
33176	83821	58982	27520	78783	40407	40078	55770	73212	77679
4108	60465	35431	9384	22480	2595	63288	59162	56832	40098
23128	79599	14856	24825	24991	64776	66539	17814	50059	84109
16206	56176	52387	90225	31596	79711	23052	8203	36084	54928
61884	19641	92520	52217	5508	74379	53063	81887	76893	61978
9362	80504	50727	4051	60831	22865	74381	58160	24848	43696
35344	76664	86073	2161	98495	6414	1454	102	39118	34038
84719	52660	33629	56171	46202	9205	62847	45003	99880	995
98563	19595	86043	27767	46263	82950	30351	25032	88954	71718
67848	28901	66583	59272	3860	13247	73048	87421	10196	24383
30408	59063	96592	15481	8470	37732	53872	49970	8690	50567
85404	39719	25177	32630	28494	40735	37662	47689	89359	84882
46863	91781	72489	57172	59406	69045	67781	40221	34906	26526
78782	59646	43926	2459	23278	47831	78818	64174	45730	13810
87671	1415	1986	70516	79593	79824	63732	69125	72683	37364
21308	45675	74866	97799	21001	54246	12908	56446	48854	24338
57624	90791	13659	65722	69465	61657	15549	99444	87954	34988
99760	15164	43020	93734	58282	68392	23989	37330	2493	1782
69094	97757	74969	75150	56572	50093	90097	30754	80341	37699
20809	2757	65499	34010	27308	81963	56582	25404	44648	87164
66333	7520	62508	58024	34150	7789	61118	35662	78069	15539
97123	36123	30417	94123	6616	86649	60199	43017	92381	20188
74503	53005	98641	72374	33007	64493	20446	71575	63967	15886
41447	16029	48793	66812	70530	86607	93738	38042	24717	98091
55677	79538	63556	61405	49688	45488	78845	71238	75380	77431
62222	49654	90671	76126	86270	60778	28447	35926	35215	52248
33462	88692	8645	74987	16549	18140	20346	40140	13757	3004
64737	79854	94527	33940	86957	24298	12102	86635	31642	22988
45931	34268	71444	62437	20308	98461	75236	20732	88644	98785
90305	13755	47306	29201	78327	44638	74869	43998	64742	98857
95807	57814	18030	4514	75517	96118	4654	71184	42467	20676
56683	14399	36531	98656	8035	57042	84735	84869	97186	93337
8445	43167	18344	28684	89401	24891	43926	38534	24539	90357
27913	58859	52522	51312	12279	96187	40974	83623	41244	80001
63418	32282	20886	17414	95937	72768	2886	48687	62509	45803
88069	11759	92926	57959	79192	35688	30212	20169	94237	57051
81510	74714	60689	73768	48	10959	55874	53018	95478	63962
23359	78180	26523	12524	45953	36559	43207	42053	52534	64347
2652	85390	51782	5478	86776	88221	8375	44537	92314	3684
23690	60744	41998	62868	50809	82140	82589	90824	66931	46024
52615	65953	7750	1534	66040	93024	58884	37568	70253	45841
86280	97084	58066	58894	14178	58880	83314	38896	77015	6500
14070	44311	78652	50174	26078	44332	83399	66533	54090	51631
68730	66133	14212	22444	9553	64716	78193	75278	17501	56218
22301	29809	53692	88791	74036	98565	73658	86716	955	55889
21790	55751	25942	46238	53040	96458	15887	89579	2098	85461
5433	28095	63061	62119	52902	27093	99161	78235	53998	36447
22311	73559	8976	28359	28562	52488	39348	49833	85400	10446
3525	33641	30092	49529	25570	78502	73618	36411	12038	41596
86345	30888	47712	11680	69439	23230	10568	29820	27761	29753
48681	82329	44748	11591	40739	90845	65936	10617	16609	46052
34497	73917	89225	7459	3404	38509	65825	75835	10163	71782
71682	24127	21249	76171	91676	91186	97625	42262	96821	53568
52062	5925	50596	87823	2070	74233	58792	21865	63857	67014
86893	74472	80414	31965	39813	38621	8610	33893	14517	63909
97279	21657	78907	54225	12837	40520	875	86876	85281	67952
80091	72643	21549	10641	44814	97868	72009	33471	84145	32901
83274	83438	42947	14752	62579	63611	19204	26285	23703	81439
47432	42251	38575	62550	18956	21552	9883	32820	43896	47932
63008	37071	35394	67528	49169	36720	39232	13500	37267	41571
87823	6671	85287	62992	32913	81297	55494	2063	71677	40099
42093	70622	20934	74514	62704	63372	83	63651	78834	1513
95901	49612	787	53713	71996	48528	33626	6654	63453	35533
2899	39070	88347	75059	31796	33307	24170	89571	60858	55213
88270	85436	49720	17534	16297	55139	11520	73791	61827	19416
78079	45536	96590	10219	11902	71761	50368	21100	30129	14806
85855	43933	59015	1279	21148	47752	96	49060	1734	24194
42753	90632	62776	58967	36192	29843	91470	59125	41052	99101
92439	49504	34851	82846	28687	28671	66488	87462	9986	54391
71066	80950	15462	38653	73938	40402	73347	44542	47509	6371
67498	8934	1552	41185	14170	81969	76772	77926	39869	60077
74631	93178	33595	17619	25072	95240	65958	12766	78342	74498
96661	5423	59127	51628	82160	26980	85117	62985	3726	61387
98245	73950	57730	82693	50870	66761	29100	97508	25445	53769
1403	4758	62371	88064	90033	79483	10206	49857	19432	82642
90817	27423	61248	32588	15101	19793	30405	16233	13414	48464
75040	11186	35756	43417	60889	44174	55681	77104	87895	64911
2186	8049	87982	2041	59074	98484	78635	90577	72570	59139
8585	20541	89944	89438	29387	73622	42587	4033	68501	45537
65557	58357	40128	80184	42428	84296	82493	84902	97399	3004
85301	35009	15929	17806	43417	29627	76909	47627	91893	3957
34161	27158	13489	87300	81183	56663	77518	74967	52716	11303
6221	1340	37535	1017	86336	52380	31047	42181	48134	46942
61898	17684	50070	50733	31818	77406	61845	74783	82444	85011
45645	99455	17559	62790	77329	98327	96709	92662	94520	19452
21866	11643	48394	22665	94825	75070	57978	405	61982	17127
97233	75944	29857	83267	61508	54702	12463	45368	72510	53919
70584	39549	16823	32666	99904	23616	13041	49138	16495	25209
91688	25672	18236	49295	74941	30056	49048	31791	97190	52029
43352	91473	51053	42251	40121	64223	29156	11953	88690	22337
52414	33073	56338	97591	67299	88503	96776	78979	13446	81976
73938	59583	20077	40081	37838	81512	18211	98286	58846	14483
83159	74805	36993	9638	85998	26019	66216	59384	58736	44421
75807	74189	91751	44065	66555	33697	75278	47885	18993	30944
40583	32056	34994	42155	13916	27896	3849	2975	49667	64191
7785	11728	72093	57205	38076	37144	4177	72415	31084	45633
37534	82814	75030	28041	22152	95393	80696	96811	49514	84268
51563	47946	57060	91246	36445	98177	53299	96895	53579	4766
1971	59476	94506	19038	78678	95525	9329	43048	69954	86785
93445	30197	22561	87802	28498	1999	33625	66355	81652	94034
65899	62990	53766	32673	369	21954	29897	34962	34353	92464
51258	6317	67477	86804	15087	92469	15025	1021	12555	79098
89268	76988	79717	55400	15421	71395	53181	21591	25736	1105
1125	56172	84225	42404	50295	75190	54905	9094	32243	98211
20880	47943	91348	26729	25	51056	39094	60469	60011	68407
31273	724	57960	65922	30182	94395	18538	72702	62408	88047
38461	52251	61153	50595	1606	69889	67350	999	29355	2818
22471	99163	38928	91994	96341	7432	12543	58655	5947	24429
75514	88334	22740	9661	26130	69495	57528	81260	31741	95849
64996	43728	17548	25174	98113	10189	16377	99507	5989	54828
68828	96372	18266	72180	69567	22387	32595	15849	22905	60245
64063	62667	80980	33260	30087	93209	4301	59181	49418	25386
28209	41220	14286	38203	6773	71202	90778	82979	30100	34276
6288	40502	94755	48177	46760	90966	5627	10459	59217	47733
4284	47825	73477	70444	97712	14396	12713	36278	67209	13008
31481	16705	90304	90754	42906	60880	51967	20888	45494	43297
95858	12005	32597	75125	7663	18385	14842	79085	41690	86413
71251	30429	11199	99897	83167	35799	31453	55125	78533	63340
53982	50792	77029	26291	92395	51013	30511	89901	5870	9610
74451	4418	74254	76632	39341	99298	89883	36054	68959	71761
45845	37084	29307	47302	13777	63787	51936	68314	68725	49952
88795	40481	30010	6496	95386	39766	27820	46256	6539	81311
42125	25860	33002	62363	40962	65104	54850	3438	6108	88861
24121	58665	77527	1748	31105	35794	46445	69669	93004	40847
67785	23251	39693	61319	76291	10376	86308	16977	1577	1504
49520	9618	2871	54629	50375	79939	49795	44343	7479	79018
284	35086	57180	62471	98402	64096	78921	35715	55703	79495
79160	69333	19178	693	91896	55676	96259	5111	80954	62879
81197	43757	69970	68711	21705	54338	11425	73891	86350	65605
97699	30317	89042	63341	88534	17770	71554	16334	89344	46071
8392	30204	598	73096	33323	20148	58639	88700	56397	84624
8106	99197	42316	6581	14792	63961	66050	81087	20	63542
15154	78670	43349	80827	49424	96269	17000	74382	22924	1058
30118	29880	6319	32781	2382	46890	17278	67067	44658	8044
57144	69513	73541	55513	56403	55435	88566	54186	32424	22321
7142	14040	12471	76044	98456	22520	2485	77684	55078	98725
92160	54091	13591	61976	1876	9534	34491	23972	64034	84684
79777	76059	98429	21053	42028	22210	31035	9266	72891	81988
92739	78252	37842	78442	76694	67247	7249	3046	60557	76562
51217	37255	34614	19419	65429	82230	59520	25979	71634	60212
86058	75837	3490	44240	59777	81930	18446	26078	53396	11644
54720	40075	5520	63629	66208	71858	32526	8017	22131	4089
66180	44284	27400	52712	80863	75121	51625	46377	23260	52966
16705	85952	88087	64331	59601	17904	35416	47271	32201	8048
30748	89911	93018	7035	93385	21652	74846	53836	18176	21194
87745	5576	61346	88047	9740	56547	97532	5629	62036	12813
29397	42505	94278	82238	43536	21923	63421	95242	63561	4765
74552	75793	59122	10426	20305	90159	81115	47388	3644	78060
59039	11797	35274	12877	93058	23051	86932	69617	96040	29216
25532	96521	68074	81309	69487	9456	85336	91404	10359	11629
83762	66658	11396	31463	6996	68531	35735	11844	50350	3285
42963	94672	7463	14552	10030	69864	63010	56183	95848	78686
78058	55607	16600	76867	38582	31899	82033	87228	1458	96759
9960	38979	58531	84504	61275	89535	58666	41341	99564	12767
30372	61036	82645	80940	30623	17278	10166	89673	96119	83859
92231	96131	67264	50442	94257	8647	95018	63170	58033	56110
87251	54594	91465	77411	73264	78847	87879	70505	72628	60724
80476	70698	2367	58447	23324	7346	36607	60088	78561	62245
89943	82114	64883	82436	19296	34326	45666	65076	58066	99581
77982	74632	16574	35409	40524	93821	68619	76254	79168	13575
28217	98857	78236	13436	94740	97751	78425	12128	6989	85053
68064	91903	31630	4495	76962	62359	84717	66110	66778	92013
63925	35275	4719	9534	18531	83743	75854	67445	14940	769
21106	22966	48657	21138	74266	52978	4149	4798	76773	18404
12573	21570	2045	24816	97140	80435	77942	43754	22699	34615
10885	94022	66129	97755	19065	21513	14924	70274	45258	6209
50825	34655	51454	63934	57634	59611	67816	95598	48210	34587
89599	74931	40557	19365	49443	46223	73842	36707	34987	56306
92954	57251	58651	55193	61668	20260	15783	16411	76484	67807
46861	89427	77014	44385	85952	66480	97439	22649	8195	91581
32285	30330	94796	7823	52897	21933	11332	2589	60431	51985
87672	22913	97160	83521	24307	4907	89640	39691	80935	8596
66141	671	15948	28377	61006	56022	20222	688	59995	61588
37479	69554	93565	82772	88613	67313	68869	88737	70705	4685
93799	91961	56950	95577	55513	16261	9126	49516	5729	91280
37421	22864	19722	61576	21514	65758	82431	62886	83138	58119
60174	46159	15779	7238	95770	76907	65178	97587	25832	98604
38285	52152	5207	85164	4330	70360	99120	64072	17941	87015
90797	12057	34958	74947	55989	22731	45577	8740	81940	26548
25343	3417	31093	2050	63800	92774	96717	89095	619	19166
1663	25262	93523	436	36742	56425	39758	87247	14904	56098
31613	59358	86581	25285	36622	72246	83428	25986	44747	20899
85868	97997	90414	96614	13191	98176	68877	80538	32606	3762
97846	77828	40401	4148	40381	14245	16972	71204	24929	27425
86493	89763	84640	86937	43128	49479	8487	75957	83306	1785
71680	93016	704	64251	74583	58552	72815	42734	60238	68837
24478	1170	16591	41240	28395	83845	57199	25407	20335	48173
65497	77206	62745	29143	63996	31344	64928	31032	3044	40988
56084	38153	7285	48442	49202	31830	88707	23334	22624	20124
58510	33429	94937	81674	25126	466	24464	7055	56190	72392
77173	4861	45699	57104	62005	7327	80527	26739	40432	84562
46688	19241	63832	7747	67291	57709	67197	12127	25093	7430
9418	81655	92193	99856	61000	68792	52348	9710	74320	57415
25887	93375	30109	72865	14839	531	53960	86803	1654	65751
84602	73019	34266	16251	75611	16543	39070	2402	62586	97650
7871	3404	90620	27920	41637	65880	11104	70427	25813	90052
38577	37953	22613	80400	82276	60533	99348	90449	56815	31181
220	64889	10882	70260	99616	48716	73915	34876	67451	7927
16939	34637	50217	40341	17244	96982	84641	17489	1687	58925
66083	90321	10549	6139	35040	47706	33590	57833	38214	93132
6840	38537	20809	72417	19564	86054	17968	73213	28195	16706
60659	80388	77645	5572	91684	6768	3870	66754	12939	85989
99571	52851	52212	93135	21993	56752	56763	3630	89873	23461
46760	27413	19188	76648	72584	91146	29808	92446	64547	12892
20928	72166	29364	32038	60656	16912	9621	40284	88544	43968
35717	32836	29465	58313	94691	11582	53269	66364	40989	4421
78058	53819	57143	99437	49503	91410	28198	20096	58465	16851
9240	63030	19153	15934	51784	74313	69930	76510	70343	70603
12288	90021	82609	5064	21132	27926	90105	93964	27755	5954
27724	9003	31948	94006	25468	54767	27663	70909	23330	41328
6554	55704	11878	15531	40359	28696	6783	21812	86579	80942
225	25651	26676	95260	70668	47084	50743	89490	23684	52614
30230	24076	87636	61155	54128	6566	14863	93510	25237	39908
69782	90860	21800	18647	27045	44464	90998	3915	36847	53975
12926	46951	79259	36852	30084	79066	43053	93455	41956	31698
61002	8054	85359	54545	67544	5597	83526	38984	55298	88198
80132	11938	404	21930	94707	88314	34662	75044	95942	83829
32465	65286	83569	36534	24279	30137	33932	51353	21703	64031
80189	37173	94808	14048	29977	13590	71906	78691	67496	3013
55613	58840	95518	59671	61202	52036	38556	27041	29087	16489
65251	34258	31439	94847	53054	86775	63123	17452	20477	26539
33333	33655	74240	44110	97383	67498	38473	96788	27974	51116
44953	49190	84467	41193	31840	74432	18085	64825	71690	77105
73212	26327	43151	26666	34030	80406	27590	99601	52303	24145
55415	61095	38704	91662	91173	97390	71377	21275	79961	11303
61049	37085	28493	6727	41772	20004	4731	95292	59952	83655
58372	55672	1432	99603	93002	33579	22567	95558	1937	193
91587	2583	91398	3913	20282	46708	6261	36952	22811	2661
180	10599	30450	37287	82096	81798	5993	3765	87967	56777
37916	61134	12560	99882	94879	52486	13892	16431	48287	94622
75535	51968	34996	65777	70393	1923	88563	4202	65011	47114
90964	81887	49756	65678	70387	38694	61333	78449	10507	49461
70056	18958	22863	2522	67873	9178	39566	44464	75167	75825
74461	13484	7540	40135	77938	37899	10482	4670	21172	25078
76034	11125	26118	92914	85979	91889	13470	41932	15629	88510
21347	85011	21277	64611	59547	7418	68979	40419	64635	28119
2862	91943	9894	57382	63981	31526	24182	15166	52960	25193
95627	28591	5237	46343	70501	54885	6097	90075	7419	22838
94199	95710	87991	34081	91384	93751	74965	17303	80785	37225
37889	69930	93091	194	78133	45908	64306	73338	48749	51338
97209	1813	46004	73536	69107	3991	13995	11610	48317	94650
18445	71855	13520	14564	10954	6642	43771	22343	47018	49327
22797	17184	63811	13843	53872	89451	79626	24337	90389	9202
20629	37347	54298	32189	93822	15486	93040	32656	75355	74424
54469	95805	82153	72799	19960	51136	71922	39528	68226	33999
60652	36910	34286	32921	96447	83318	8638	97474	740	2870
81824	8847	96154	29746	17830	13487	19174	91635	27282	35794
57907	67515	74492	41453	3352	52487	50957	19129	26860	92117
86052	24424	81985	35197	52841	27684	97698	89464	83430	98910
62061	83370	4553	54883	72462	78379	58115	2137	60319	44664
98402	38603	77219	77635	7336	16555	67066	5410	77371	88280
47314	29573	60570	55496	97273	47842	4095	32829	12806	8235
24497	68689	37051	34241	23529	15801	56025	9989	10654	87303
66049	84727	41374	37162	22240	77060	76153	17053	64455	59644
7681	67286	43787	59867	84374	21653	90281	33667	60245	31400
3874	26253	60005	88803	47996	43541	85339	40589	22876	61806
43468	9859	59138	56929	89208	51850	71123	32531	21307	17845
26125	12327	67920	52142	24243	99574	26245	82050	33925	85000
5003	84075	27377	20011	66035	99418	29827	43569	47035	56525
64137	51180	63152	10660	77080	40026	52720	89528	9532	2021
60765	98286	411	57310	36350	34147	9832	25963	5345	15466
94926	85753	28651	20992	45459	80328	48631	17983	19179	69825
56903	90128	18433	44528	36844	3353	19126	8036	70395	91667
57998	11087	49584	29811	9036	24754	48161	70666	56670	78044
89427	42430	79365	33385	7610	94389	15663	90379	67353	10644
6609	2577	49918	4137	67785	11902	41796	76399	37522	3226
16457	630	52888	18192	30614	3644	80899	42399	75325	80041
96613	7959	59189	32585	84443	27506	55430	97754	98023	30002
25353	64851	15034	14412	95234	71796	41558	4449	13474	82336
97321	94325	86113	86162	10835	80020	84375	10437	47014	59363
53892	21443	51392	35266	93514	8528	17822	80387	58949	58381
81045	78765	99998	38318	91926	64892	54514	19263	70829	24897
37322	57999	47630	28775	35944	14247	42920	73273	2626	47660
59458	98566	1200	60314	65363	28122	22904	47089	26818	49434
439	60498	90939	3554	99930	85350	78247	21770	74733	69472
84015	51721	51883	3411	33520	22722	44025	33143	59648	89246
23832	26568	84096	58220	32540	98733	86347	63860	84712	58836
66977	71938	28376	82647	30356	69045	96932	24549	31334	81673
88728	88008	85371	8064	6567	64145	78641	49614	63507	3009
11154	6636	79661	12831	51512	95401	29951	57754	62121	78824
92537	22081	24797	38289	71308	67000	48595	65319	31607	6
63300	69256	73997	35432	5487	88860	75361	45565	84855	96916
64199	76828	14397	41028	82369	7737	54120	58515	24786	60352
44289	94290	86203	25305	68043	40314	1769	33158	98130	30581
94211	78294	82851	19263	19312	84459	63742	55716	85734	87947
91018	44435	5466	55367	67908	22538	20291	89097	98800	4543
36913	66596	8850	64818	94480	61533	95409	28412	52936	27348
11338	35057	25023	66914	51760	72617	34482	66128	87202	30971
77447	87597	18737	7997	45464	61716	83216	12539	1349	99740
94593	95947	4147	38392	76031	66594	1806	10393	53445	73130
49092	91179	42925	87740	89823	68545	64197	56782	81109	40070
89311	28535	33138	69686	53770	90007	71706	70884	24174	83310
34455	35613	73326	13690	16324	27595	95377	51966	52949	20178
18377	42396	40881	25824	61372	98694	96223	85843	8904	46147
94128	93476	1029	82278	82409	83338	41010	80868	98474	83721
84393	36976	85334	63383	18021	64607	15003	46670	86389	91440
31454	27426	72913	97534	76060	47436	3326	18176	73571	33861
58741	2687	1335	58979	16042	91085	45880	72168	54777	10512
60379	37595	87414	28163	28126	29915	46769	74149	35314	36587
8834	55496	7867	25670	54353	41485	74099	5115	99276	62470
36004	69952	63169	42433	1350	23217	85569	19297	80415	46015
67500	11871	84730	32265	16381	22519	15000	82276	52519	67811
5404	91828	9488	14314	93556	48443	47353	43849	84027	79613
49942	95285	34345	75344	31089	70317	73646	62015	72258	46403
15975	80865	65206	11050	20053	41642	39820	68138	82358	95265
70276	67476	30820	32870	50111	5294	31567	90602	63755	97996
84495	75580	20970	77885	71233	31513	71212	18010	95220	49671
63833	16763	79655	46619	71844	94503	73713	51470	51272	38920
92794	18449	89178	68398	62521	80378	76669	93816	37212	62561
50946	48241	4924	90619	8018	94033	63946	79995	72526	4010
91092	31812	39946	80677	63100	45933	19697	40649	45870	62408
30413	1463	32303	16931	37770	57912	30814	2202	65986	48296
60758	97275	95442	27529	64795	4848	86526	9573	70895	62949
80552	48231	39682	74874	43696	88122	44194	12093	74771	63065
81707	69285	55906	75159	19262	49037	47780	5447	61524	87171
60755	47917	8338	63825	16345	59443	49849	53686	51025	69808
66282	37762	49083	80617	85946	45678	47072	87758	93380	90390
50556	27587	63034	74409	1941	35059	39564	28619	87896	27081
31772	54176	28562	92193	63613	14329	72765	89899	4665	16583
16546	7887	86870	19765	66698	46431	98297	22990	21838	31727
18097	45414	3156	37604	27368	55830	88832	25951	27652	43687
68857	39613	742	30479	39126	82983	92026	90254	10826	88212
86655	17044	30402	97517	45041	73722	16541	77274	1754	92413
42143	68837	58422	13616	53222	30336	47124	5152	63258	96687
79401	85789	93108	4255	78806	38208	37971	25003	59880	70757
10750	96742	52098	60420	44685	17120	57522	8788	28354	70372
4558	62849	31266	43659	79876	42134	32523	99476	37332	54384
45997	69026	10129	5946	72339	51112	78695	45739	19120	93188
36223	69996	8728	94616	2626	48052	92045	73339	32232	30197
11857	71547	66870	67719	12828	34866	71183	63870	44705	94782
92570	46277	17009	92745	91328	98773	65941	42653	20202	94797
4433	10051	26702	56331	62215	38862	49128	84675	3432	22189
45384	82062	51349	17750	62595	93576	84083	31558	57670	53840
48654	35805	98918	83454	13845	60454	11488	155	62718	95468
24299	38791	34099	6841	34034	21749	56423	68057	78441	63904
64166	36931	51003	34630	44986	98401	56089	78840	18741	97474
49772	28653	55241	72636	99175	2670	25666	96905	29759	11737
77823	99093	55298	1459	25750	60105	10908	19780	76475	26311
56872	40374	37333	43736	36465	10602	67132	60023	41117	20525
55356	81958	55351	50894	28162	15978	97376	51042	22427	68475
78590	87484	90447	88325	95244	9604	3237	59298	47499	17714
44511	25058	77968	16688	5809	52832	88637	38028	98496	35140
17812	32828	16617	21653	80362	15763	60973	45640	87609	47152
91213	56471	2142	67968	28002	79680	9557	17589	29306	51446
40190	31497	36236	27757	5959	70211	2585	48913	68270	52668
46212	93268	94483	68243	16024	11829	75493	15903	70807	74747
31686	7225	65296	39940	91712	6091	3861	8327	11154	76049
42931	5105	94732	87645	37350	2065	65444	79314	84291	93050
24945	13703	83749	80138	88012	91528	7887	82902	13854	346
15217	5158	79687	3734	67187	43939	52230	55210	51018	690
77990	74262	22530	93073	26067	81243	2270	71804	21292	66301
80418	57465	63040	88150	34373	68713	87017	21369	60979	30178
23757	86806	19611	37442	65745	48107	33346	98559	97406	32845
40348	43885	88004	36755	32252	96017	56755	75480	50404	82810
72063	34278	70256	5442	66851	97425	95132	96864	40621	88211
57957	86121	15479	97982	45423	41926	30847	44847	15276	94639
93493	35189	58921	98008	59548	62823	47035	43680	17262	37091
84552	58395	16270	39634	61760	68871	41334	886	5859	78859
30153	45386	11807	8428	73738	42246	63802	38991	59856	70541
47689	38921	94427	61732	19437	74990	24288	50524	25858	97944
42932	76184	26012	60537	76802	98816	71202	41295	20422	79859
62874	65730	14450	35041	92215	75759	92894	21172	58686	30481
43962	94258	76107	35403	66505	45175	11698	49295	6666	25094
35666	68191	72909	19011	44652	48659	54111	54450	28845	66339
81559	63943	96787	60583	18306	41067	2541	37024	11483	15706
10319	20065	93355	42377	58531	41281	94268	1666	64495	2019
92654	23686	10270	865	18916	57332	45736	6142	45532	3752
37328	86630	26729	95694	10329	71748	47578	88116	38114	16006
60480	41084	66927	72589	3621	23472	4642	45395	3858	15599
27235	59644	70866	14927	52556	88948	61371	57418	38077	4758
10924	67801	78228	67913	98506	25958	19812	14719	23399	87478
66973	68754	11822	31206	91037	32693	64011	22452	25439	18820
81281	22074	36519	26288	71303	36025	28781	22677	89849	86946
17941	69465	67800	97736	2649	94135	44515	72779	86014	58197
8195	52828	46396	38565	55616	61196	64402	32628	45811	66386
21531	84203	74097	19410	66119	8150	52201	18774	6728	53192
41614	93825	78284	62093	77924	53013	35071	95597	84178	95327
9257	46236	90621	85512	52999	26573	77724	42063	51281	62315
27687	5793	83283	96963	63038	22648	58739	87454	71889	17903
44263	38588	11491	60717	63998	40860	11055	87600	2232	30668
17062	43053	53426	94195	45841	82874	70886	69774	77526	27914
29015	99234	66665	95063	74221	85884	31559	91839	55897	47225
46298	67068	34998	68099	78606	37609	32506	60223	44889	15735
98474	15849	4622	21879	29399	67002	82898	10462	95982	22091
37953	36605	72978	56517	46568	71077	54332	66082	88227	28715
95843	77779	82388	56446	89840	32115	39438	22407	26873	36846
3751	46735	45899	64646	88257	77226	64790	43869	12868	71936
54072	62871	68479	94921	1156	64099	11481	79777	32791	56157
27852	12260	19662	34781	91188	27172	42928	5037	52142	30134
31887	66294	49353	4552	72531	70715	40438	9379	70943	38043
65294	57177	65970	43677	14305	53545	94571	13632	5229	42502
23457	74260	63763	23511	10800	67816	99589	46188	14798	27192
88359	71069	91280	63126	78565	61885	86239	76076	17475	54295
68558	65049	54088	21047	95198	56309	50924	24156	61299	58195
28582	31659	69722	26216	75235	31500	48610	92721	98770	52097
16290	58735	28853	45726	97876	90000	85662	8458	40784	19384
90368	26089	62511	67170	59286	91652	19131	79054	80479	72628
33056	83755	10065	93177	1933	61506	48199	19062	57127	74972
79061	18840	25584	83338	84138	62296	89113	92254	28734	89591
76384	9391	53269	66269	42079	10423	70317	13104	47050	33540
67771	25914	68553	14740	14405	11690	78460	7126	60031	58454
45539	71667	66066	26701	88622	38616	4407	10623	30473	35799
98894	46698	93709	17981	68405	92545	59514	7717	20611	7526
80748	56960	74161	39860	94159	42524	27505	330	79080	96097
32578	18848	64929	33608	15178	30359	94529	93000	5910	21030
57340	15367	79021	50957	64504	17807	65073	13563	3277	29433
45072	28564	6684	10236	29642	2991	31696	92451	59907	55275
15693	81349	71476	44111	67560	24506	46908	65719	37745	50775
68200	60890	27641	78806	69889	4956	54538	40935	10849	60840
53645	84879	39190	92374	59441	97613	67430	32909	57073	91058
28676	18102	12581	54787	21249	48731	2731	59840	17442	73730
49266	13939	56693	58673	41309	61015	11659	15455	10259	71570
22596	5359	79758	19423	19282	86966	2122	76355	1769	46097
12729	19210	26284	46003	84716	79009	44562	23676	36330	62032
16876	45489	10280	37390	85037	90888	4339	4139	4745	80718
80542	36662	79352	68892	70831	30657	23830	45094	2245	77737
1845	96976	61659	63135	70744	4992	571	55878	22350	54761
37090	92891	90503	19128	11296	14624	76628	25619	40133	35129
17147	60865	30433	86658	53914	67396	75386	97970	21425	77562
64417	38955	16893	14896	43210	41403	17668	80925	32942	13930
89924	43331	20774	84549	61049	56390	48582	41788	20608	17733
75697	6854	17752	60243	92673	7522	1786	10105	59901	25194
14492	22719	80729	71885	96136	70361	75036	12684	32567	76215
62854	62407	85586	25751	51267	68569	70169	82923	72019	95401
22569	7085	2734	66259	50723	44843	38647	23755	40979	48897
83975	9610	19676	47162	4371	22693	38492	22359	31099	950
56910	17851	36217	34015	95100	33823	78368	38769	61767	62304
